"film_id","title","name","revenue","mode_year","mode_language_id","mode_rating"
336,"French Holiday","Documentary",5.99,2006,1,"PG"
328,"Forever Candidate","Children",5.99,2006,1,"NC-17"
529,"Lonely Elephant","Comedy",5.99,2006,1,"G"
327,"Fool Mockingbird","Action",5.99,2006,1,"PG"
545,"Madness Attacks","Foreign",5.99,2006,1,"PG-13"
311,"Fiction Christmas","Foreign",5.99,2006,1,"PG"
304,"Fargo Gandhi","Children",5.99,2006,1,"G"
564,"Massage Image","Animation",5.99,2006,1,"PG"
565,"Matrix Snowman","Foreign",5.99,2006,1,"PG-13"
567,"Meet Chocolate","Foreign",5.99,2006,1,"G"
568,"Memento Zoolander","Comedy",5.99,2006,1,"NC-17"
570,"Mermaid Insects","Sports",5.99,2006,1,"NC-17"
299,"Factory Dragon","Travel",5.99,2006,1,"PG-13"
573,"Microcosmos Paradise","Children",5.99,2006,1,"PG-13"
297,"Extraordinary Conquerer","Classics",5.99,2006,1,"G"
578,"Million Ace","Classics",5.99,2006,1,"PG-13"
579,"Minds Truman","Action",5.99,2006,1,"PG-13"
296,"Express Lonely","Sci-Fi",5.99,2006,1,"R"
581,"Minority Kiss","Music",5.99,2006,1,"G"
291,"Evolution Alter","Sports",5.99,2006,1,"PG-13"
589,"Modern Dorado","Documentary",5.99,2006,1,"PG"
590,"Money Harold","New",5.99,2006,1,"PG"
592,"Monster Spartacus","Music",5.99,2006,1,"PG"
289,"Eve Resurrection","New",5.99,2006,1,"G"
596,"Moonshine Cabin","Games",5.99,2006,1,"PG-13"
597,"Moonwalker Fool","Games",5.99,2006,1,"G"
611,"Musketeers Wait","Classics",5.99,2006,1,"PG"
278,"Elf Murder","Music",5.99,2006,1,"NC-17"
277,"Elephant Trojan","Horror",5.99,2006,1,"PG-13"
620,"Nemo Campus","Sci-Fi",5.99,2006,1,"NC-17"
275,"Egypt Tenenbaums","Horror",5.99,2006,1,"PG"
622,"Newsies Story","Documentary",5.99,2006,1,"G"
623,"Newton Labyrinth","Foreign",5.99,2006,1,"PG"
640,"Opus Ice","Foreign",5.99,2006,1,"R"
264,"Dwarfs Alter","Games",5.99,2006,1,"G"
643,"Orient Closer","Drama",5.99,2006,1,"R"
260,"Dude Blindness","Sports",5.99,2006,1,"G"
645,"Others Soup","Travel",5.99,2006,1,"PG"
649,"Oz Liaisons","Animation",5.99,2006,1,"R"
653,"Panic Club","Horror",5.99,2006,1,"G"
257,"Drumline Cyclone","Travel",5.99,2006,1,"G"
256,"Drop Waterfront","Sports",5.99,2006,1,"R"
255,"Driving Polish","Music",5.99,2006,1,"NC-17"
254,"Driver Annie","Sports",5.99,2006,1,"PG-13"
664,"Patriot Roman","Action",5.99,2006,1,"PG"
670,"Pelican Comforts","Documentary",5.99,2006,1,"PG"
673,"Personal Ladybugs","Music",5.99,2006,1,"PG-13"
246,"Doubtfire Labyrinth","Foreign",5.99,2006,1,"R"
675,"Phantom Glory","New",5.99,2006,1,"NC-17"
244,"Dorado Notting","Music",5.99,2006,1,"NC-17"
681,"Pirates Roxanne","Sports",5.99,2006,1,"PG"
684,"Pizza Jumanji","Games",5.99,2006,1,"NC-17"
685,"Platoon Instinct","New",5.99,2006,1,"PG-13"
686,"Pluto Oleander","New",5.99,2006,1,"R"
689,"Pollock Deliverance","Foreign",5.99,2006,1,"PG"
692,"Potluck Mixed","Animation",5.99,2006,1,"G"
236,"Divine Resurrection","Games",5.99,2006,1,"R"
693,"Potter Connecticut","Animation",5.99,2006,1,"PG"
234,"Disturbing Scarface","Sci-Fi",5.99,2006,1,"R"
695,"President Bang","Family",5.99,2006,1,"PG"
233,"Disciple Mother","Travel",5.99,2006,1,"PG"
700,"Prix Undefeated","Family",5.99,2006,1,"R"
228,"Detective Vision","Classics",5.99,2006,1,"PG-13"
703,"Punk Divorce","Animation",5.99,2006,1,"PG"
707,"Quest Mussolini","Action",5.99,2006,1,"R"
219,"Deep Crusade","Documentary",5.99,2006,1,"PG-13"
710,"Rage Games","Family",5.99,2006,1,"R"
711,"Raging Airplane","Sci-Fi",5.99,2006,1,"R"
714,"Random Go","Sci-Fi",5.99,2006,1,"NC-17"
715,"Range Moonwalker","Family",5.99,2006,1,"PG"
212,"Darn Forrester","Action",5.99,2006,1,"G"
719,"Records Zorro","Sports",5.99,2006,1,"PG"
209,"Darkness War","Drama",5.99,2006,1,"NC-17"
207,"Dangerous Uptown","Foreign",5.99,2006,1,"PG"
199,"Cupboard Sinners","Documentary",5.99,2006,1,"R"
731,"Right Cranes","Classics",5.99,2006,1,"PG-13"
734,"Road Roxanne","Documentary",5.99,2006,1,"R"
189,"Creatures Shakespeare","Games",5.99,2006,1,"NC-17"
744,"Roots Remember","Classics",5.99,2006,1,"PG-13"
746,"Rouge Squad","Games",5.99,2006,1,"NC-17"
750,"Run Pacific","New",5.99,2006,1,"R"
753,"Rush Goodfellas","Family",5.99,2006,1,"PG"
757,"Sagebrush Clueless","Documentary",5.99,2006,1,"G"
759,"Salute Apollo","New",5.99,2006,1,"R"
179,"Conquerer Nuts","Drama",5.99,2006,1,"G"
763,"Satisfaction Confidential","Sports",5.99,2006,1,"G"
769,"School Jacket","Foreign",5.99,2006,1,"PG-13"
770,"Scissorhands Slums","Foreign",5.99,2006,1,"G"
771,"Scorpion Apollo","Drama",5.99,2006,1,"NC-17"
164,"Coast Rainbow","Documentary",5.99,2006,1,"PG"
159,"Closer Bang","Comedy",5.99,2006,1,"R"
158,"Clones Pinocchio","Music",5.99,2006,1,"R"
156,"Clerks Angels","Documentary",5.99,2006,1,"G"
780,"Sensibility Rear","Family",5.99,2006,1,"PG"
146,"Chitty Lock","Drama",5.99,2006,1,"G"
145,"Chisum Behavior","Family",5.99,2006,1,"G"
791,"Show Lord","Documentary",5.99,2006,1,"PG-13"
793,"Shrunk Divine","Action",5.99,2006,1,"R"
796,"Sierra Divide","Sports",5.99,2006,1,"NC-17"
141,"Chicago North","Games",5.99,2006,1,"PG-13"
804,"Sleeping Suspects","Horror",5.99,2006,1,"PG-13"
139,"Chasing Fight","Family",5.99,2006,1,"PG"
805,"Sleepless Monsoon","Animation",5.99,2006,1,"G"
138,"Chariots Conspiracy","Sci-Fi",5.99,2006,1,"R"
137,"Charade Duffel","Sci-Fi",5.99,2006,1,"PG"
811,"Smile Earring","Travel",5.99,2006,1,"G"
816,"Snowman Rollercoaster","Animation",5.99,2006,1,"G"
819,"Song Hedwig","Music",5.99,2006,1,"PG-13"
824,"Spartacus Cheaper","Family",5.99,2006,1,"NC-17"
125,"Cassidy Wyoming","Travel",5.99,2006,1,"NC-17"
832,"Splash Gump","Family",5.99,2006,1,"PG"
123,"Casablanca Super","Travel",5.99,2006,1,"G"
836,"Squad Fish","Sports",5.99,2006,1,"PG"
837,"Stage World","Comedy",5.99,2006,1,"PG"
120,"Caribbean Liberty","Sports",5.99,2006,1,"NC-17"
844,"Steers Armageddon","Sports",5.99,2006,1,"PG"
846,"Sting Personal","New",5.99,2006,1,"NC-17"
847,"Stock Glass","New",5.99,2006,1,"PG"
111,"Caddyshack Jedi","Action",5.99,2006,1,"NC-17"
110,"Cabin Flash","Children",5.99,2006,1,"NC-17"
858,"Submarine Bed","Comedy",5.99,2006,1,"R"
867,"Super Wyoming","Family",5.99,2006,1,"PG"
102,"Bubble Grosse","Sports",5.99,2006,1,"R"
98,"Bright Encounters","Drama",5.99,2006,1,"PG-13"
871,"Sweden Shining","Comedy",5.99,2006,1,"PG"
877,"Taxi Kick","Music",5.99,2006,1,"PG-13"
881,"Temple Attraction","Horror",5.99,2006,1,"PG"
883,"Tequila Past","Children",5.99,2006,1,"PG"
884,"Terminator Club","Music",5.99,2006,1,"R"
85,"Bonnie Holocaust","Documentary",5.99,2006,1,"G"
889,"Ties Hunger","Children",5.99,2006,1,"R"
82,"Blood Argonauts","Family",5.99,2006,1,"G"
81,"Blindness Gun","Sci-Fi",5.99,2006,1,"PG-13"
78,"Blackout Private","Animation",5.99,2006,1,"PG"
77,"Birds Perdition","New",5.99,2006,1,"G"
76,"Birdcage Casper","Music",5.99,2006,1,"NC-17"
900,"Town Ark","Foreign",5.99,2006,1,"R"
71,"Bilko Anonymous","Family",5.99,2006,1,"PG-13"
901,"Tracy Cider","Animation",5.99,2006,1,"G"
67,"Berets Agent","Action",5.99,2006,1,"PG-13"
914,"Trouble Date","Travel",5.99,2006,1,"PG"
915,"Truman Crazy","Action",5.99,2006,1,"G"
60,"Beast Hunchback","Classics",5.99,2006,1,"R"
919,"Tycoon Gathering","Games",5.99,2006,1,"G"
56,"Barefoot Manchurian","Action",5.99,2006,1,"G"
925,"United Pilot","Documentary",5.99,2006,1,"R"
932,"Valley Packer","Comedy",5.99,2006,1,"G"
51,"Balloon Homeward","Music",5.99,2006,1,"NC-17"
933,"Vampire Whale","New",5.99,2006,1,"NC-17"
50,"Baked Cleopatra","Family",5.99,2006,1,"G"
934,"Vanilla Day","Games",5.99,2006,1,"NC-17"
48,"Backlash Undefeated","Children",5.99,2006,1,"PG-13"
47,"Baby Hall","Foreign",5.99,2006,1,"NC-17"
39,"Armageddon Lost","Sci-Fi",5.99,2006,1,"G"
959,"Warlock Werewolf","Children",5.99,2006,1,"G"
960,"Wars Pluto","Documentary",5.99,2006,1,"G"
30,"Anything Savannah","Horror",5.99,2006,1,"R"
964,"Waterfront Deliverance","Action",5.99,2006,1,"G"
28,"Anthem Luke","Comedy",5.99,2006,1,"PG-13"
971,"Whale Bikini","Foreign",5.99,2006,1,"PG-13"
24,"Analyze Hoosiers","Horror",5.99,2006,1,"R"
22,"Amistad Midsummer","New",5.99,2006,1,"G"
21,"American Circus","Action",5.99,2006,1,"R"
977,"Window Side","Travel",5.99,2006,1,"R"
978,"Wisdom Worker","Comedy",5.99,2006,1,"R"
982,"Women Dorado","Action",5.99,2006,1,"R"
984,"Wonderful Drop","Foreign",5.99,2006,1,"NC-17"
10,"Aladdin Calendar","Sports",5.99,2006,1,"NC-17"
6,"Agent Truman","Foreign",5.99,2006,1,"PG"
995,"Yentl Idaho","Horror",5.99,2006,1,"R"
5,"African Egg","Thriller",5.99,2006,1,"G"
411,"Heavenly Gun","Music",5.99,2006,1,"NC-17"
796,"Sierra Divide","Sports",5.98,2006,1,"NC-17"
40,"Army Flintstones","Documentary",5.98,2006,1,"R"
574,"Midnight Westward","Action",5.98,2006,1,"G"
786,"Shepherd Midsummer","Children",5.98,2006,1,"R"
64,"Beethoven Exorcist","Drama",5.98,2006,1,"PG-13"
652,"Pajama Jawbreaker","Classics",5.98,2006,1,"R"
76,"Birdcage Casper","Music",5.98,2006,1,"NC-17"
119,"Caper Motions","Comedy",5.98,2006,1,"G"
425,"Holy Tadpole","Classics",5.98,2006,1,"R"
738,"Rocketeer Mother","Foreign",5.98,2006,1,"PG-13"
864,"Sundance Invasion","Children",5.98,2006,1,"NC-17"
345,"Gables Metropolis","Family",5.98,2006,1,"PG"
259,"Duck Racer","Animation",5.98,2006,1,"NC-17"
647,"Outfield Massacre","Music",5.98,2006,1,"NC-17"
509,"Language Cowboy","Children",5.98,2006,1,"NC-17"
704,"Pure Runner","Comedy",5.98,2006,1,"NC-17"
741,"Roman Punk","Music",5.98,2006,1,"NC-17"
262,"Dumbo Lust","Family",5.98,2006,1,"NC-17"
197,"Crusade Honey","Sports",5.98,2006,1,"R"
427,"Homeward Cider","Documentary",5.98,2006,1,"R"
516,"Legend Jedi","Music",5.98,2006,1,"PG"
907,"Translation Summer","Drama",5.98,2006,1,"PG-13"
982,"Women Dorado","Action",5.98,2006,1,"R"
752,"Runner Madigan","Music",5.98,2006,1,"NC-17"
538,"Loverboy Attacks","New",5.98,2006,1,"PG-13"
849,"Storm Happiness","Animation",5.98,2006,1,"NC-17"
142,"Chicken Hellfighters","Documentary",5.98,2006,1,"PG"
636,"Oleander Clue","Music",5.98,2006,1,"PG"
862,"Summer Scarface","Classics",5.98,2006,1,"G"
400,"Hardly Robbers","Documentary",5.98,2006,1,"R"
452,"Illusion Amelie","Foreign",5.98,2006,1,"R"
537,"Lover Truman","Classics",5.98,2006,1,"G"
339,"Frogmen Breaking","Travel",5.98,2006,1,"R"
743,"Room Roman","Animation",5.98,2006,1,"PG"
525,"Loathing Legally","Classics",5.98,2006,1,"R"
566,"Maude Mod","Foreign",5.98,2006,1,"R"
237,"Divorce Shining","Sports",5.98,2006,1,"G"
147,"Chocolat Harry","Family",5.98,2006,1,"NC-17"
238,"Doctor Grail","Children",5.98,2006,1,"G"
291,"Evolution Alter","Sports",5.98,2006,1,"PG-13"
855,"Streak Ridgemont","Documentary",5.98,2006,1,"PG-13"
998,"Zhivago Core","Horror",5.98,2006,1,"NC-17"
153,"Citizen Shrek","Sci-Fi",5.98,2006,1,"G"
819,"Song Hedwig","Music",5.98,2006,1,"PG-13"
107,"Bunch Minds","Drama",5.98,2006,1,"G"
531,"Lose Inch","Foreign",5.98,2006,1,"R"
533,"Lost Bird","Foreign",5.98,2006,1,"PG-13"
871,"Sweden Shining","Comedy",5.98,2006,1,"PG"
577,"Mile Mulan","Sports",5.98,2006,1,"PG"
534,"Louisiana Harry","Family",5.98,2006,1,"PG-13"
799,"Simon North","Horror",5.98,2006,1,"NC-17"
535,"Love Suicides","Horror",5.98,2006,1,"R"
560,"Mars Roman","Games",5.98,2006,1,"NC-17"
684,"Pizza Jumanji","Games",5.98,2006,1,"NC-17"
241,"Donnie Alley","Animation",5.98,2006,1,"NC-17"
430,"Hook Chariots","Animation",5.98,2006,1,"G"
821,"Sorority Queen","Foreign",5.98,2006,1,"NC-17"
300,"Falcon Volume","Animation",5.98,2006,1,"PG-13"
981,"Wolves Desire","Travel",5.98,2006,1,"NC-17"
562,"Masked Bubble","Music",5.98,2006,1,"PG-13"
548,"Magnificent Chitty","Classics",5.98,2006,1,"R"
67,"Berets Agent","Action",5.98,2006,1,"PG-13"
545,"Madness Attacks","Foreign",5.98,2006,1,"PG-13"
242,"Doom Dancing","Comedy",5.98,2006,1,"R"
585,"Mob Duffel","Drama",5.98,2006,1,"G"
677,"Pianist Outfield","New",5.98,2006,1,"NC-17"
79,"Blade Polish","Drama",5.98,2006,1,"PG-13"
892,"Titanic Boondock","Animation",5.98,2006,1,"R"
677,"Pianist Outfield","New",5.98,2006,1,"NC-17"
775,"Seattle Expecations","Drama",5.98,2006,1,"PG-13"
438,"Human Graffiti","Games",5.98,2006,1,"NC-17"
584,"Mixed Doors","Foreign",5.98,2006,1,"PG-13"
292,"Excitement Eve","Action",5.98,2006,1,"G"
30,"Anything Savannah","Horror",5.98,2006,1,"R"
125,"Cassidy Wyoming","Travel",5.98,2006,1,"NC-17"
602,"Mourning Purple","Sci-Fi",5.98,2006,1,"PG"
582,"Miracle Virtual","Animation",5.98,2006,1,"PG-13"
897,"Torque Bound","Drama",5.98,2006,1,"G"
868,"Superfly Trip","Travel",5.98,2006,1,"PG"
990,"World Leathernecks","Horror",5.98,2006,1,"PG-13"
891,"Timberland Sky","Classics",5.98,2006,1,"G"
984,"Wonderful Drop","Foreign",5.98,2006,1,"NC-17"
39,"Armageddon Lost","Sci-Fi",5.98,2006,1,"G"
281,"Encino Elf","Games",5.98,2006,1,"G"
12,"Alaska Phantom","Music",5.98,2006,1,"PG"
834,"Spoilers Hellfighters","Documentary",5.98,2006,1,"G"
377,"Grease Youth","Family",5.98,2006,1,"G"
315,"Finding Anaconda","Family",5.98,2006,1,"R"
6,"Agent Truman","Foreign",5.98,2006,1,"PG"
213,"Date Speed","Family",5.98,2006,1,"R"
976,"Wind Phantom","Games",5.98,2006,1,"R"
163,"Clyde Theory","New",5.98,2006,1,"PG-13"
809,"Slipper Fidelity","Sports",5.98,2006,1,"PG-13"
730,"Ridgemont Submarine","New",5.98,2006,1,"PG-13"
218,"Deceiver Betrayed","Drama",5.98,2006,1,"NC-17"
992,"Wrath Mile","Documentary",5.98,2006,1,"NC-17"
840,"Stampede Disturbing","Games",5.98,2006,1,"R"
906,"Tramp Others","Comedy",5.98,2006,1,"PG"
363,"Go Purple","Music",5.97,2006,1,"R"
233,"Disciple Mother","Travel",5.97,2006,1,"PG"
395,"Handicap Boondock","Action",5.97,2006,1,"R"
966,"Wedding Apollo","Documentary",5.97,2006,1,"PG"
200,"Curtain Videotape","Games",5.97,2006,1,"PG-13"
63,"Bedazzled Married","Family",5.97,2006,1,"PG"
976,"Wind Phantom","Games",5.97,2006,1,"R"
795,"Siege Madre","Family",5.97,2006,1,"R"
352,"Gathering Calendar","Games",5.97,2006,1,"PG-13"
496,"Kick Savannah","Travel",5.97,2006,1,"PG-13"
574,"Midnight Westward","Action",5.97,2006,1,"G"
796,"Sierra Divide","Sports",5.97,2006,1,"NC-17"
748,"Rugrats Shakespeare","Action",5.97,2006,1,"PG-13"
367,"Goldmine Tycoon","Sci-Fi",5.97,2006,1,"R"
105,"Bull Shawshank","Action",5.97,2006,1,"NC-17"
23,"Anaconda Confessions","Animation",5.97,2006,1,"R"
534,"Louisiana Harry","Family",5.97,2006,1,"PG-13"
743,"Room Roman","Animation",5.97,2006,1,"PG"
374,"Graffiti Love","Sci-Fi",5.97,2006,1,"PG"
901,"Tracy Cider","Animation",5.97,2006,1,"G"
589,"Modern Dorado","Documentary",5.97,2006,1,"PG"
651,"Packer Madigan","Animation",5.97,2006,1,"PG-13"
101,"Brotherhood Blanket","Documentary",5.97,2006,1,"R"
291,"Evolution Alter","Sports",5.97,2006,1,"PG-13"
345,"Gables Metropolis","Family",5.97,2006,1,"PG"
90,"Boulevard Mob","New",5.97,2006,1,"R"
677,"Pianist Outfield","New",5.97,2006,1,"NC-17"
787,"Shining Roses","Travel",5.97,2006,1,"G"
467,"Intrigue Worst","Foreign",5.97,2006,1,"G"
301,"Family Sweet","Horror",5.97,2006,1,"R"
295,"Expendable Stallion","Documentary",5.97,2006,1,"PG"
317,"Fireball Philadelphia","Comedy",5.97,2006,1,"PG"
282,"Encounters Curtain","Drama",5.97,2006,1,"NC-17"
618,"Necklace Outbreak","Drama",5.97,2006,1,"PG"
17,"Alone Trip","Music",5.97,2006,1,"R"
39,"Armageddon Lost","Sci-Fi",5.97,2006,1,"G"
531,"Lose Inch","Foreign",5.97,2006,1,"R"
766,"Savannah Town","Drama",5.97,2006,1,"PG-13"
292,"Excitement Eve","Action",5.97,2006,1,"G"
406,"Haunting Pianist","Games",5.97,2006,1,"R"
625,"None Spiking","Sci-Fi",5.97,2006,1,"NC-17"
110,"Cabin Flash","Children",5.97,2006,1,"NC-17"
114,"Camelot Vacation","Sci-Fi",5.97,2006,1,"NC-17"
816,"Snowman Rollercoaster","Animation",5.97,2006,1,"G"
27,"Anonymous Human","Sports",5.97,2006,1,"NC-17"
492,"Jungle Closer","New",5.97,2006,1,"NC-17"
295,"Expendable Stallion","Documentary",5.94,2006,1,"PG"
360,"Glass Dying","Action",5.94,2006,1,"G"
807,"Sleuth Orient","Games",5.94,2006,1,"NC-17"
722,"Reef Salute","Horror",5.94,2006,1,"NC-17"
290,"Everyone Craft","Foreign",5.94,2006,1,"PG"
868,"Superfly Trip","Travel",5.94,2006,1,"PG"
111,"Caddyshack Jedi","Action",5.94,2006,1,"NC-17"
635,"Oklahoma Jumanji","New",5.94,2006,1,"PG"
23,"Anaconda Confessions","Animation",5.94,2006,1,"R"
509,"Language Cowboy","Children",5.94,2006,1,"NC-17"
601,"Moulin Wake","Travel",5.94,2006,1,"PG-13"
523,"Lights Deer","Classics",5.94,2006,1,"R"
545,"Madness Attacks","Foreign",5.94,2006,1,"PG-13"
241,"Donnie Alley","Animation",5.94,2006,1,"NC-17"
114,"Camelot Vacation","Sci-Fi",5.94,2006,1,"NC-17"
885,"Texas Watch","Horror",5.94,2006,1,"NC-17"
261,"Duffel Apocalypse","Documentary",5.94,2006,1,"G"
966,"Wedding Apollo","Documentary",5.94,2006,1,"PG"
896,"Tootsie Pilot","Children",5.94,2006,1,"PG"
458,"Indian Love","Family",5.94,2006,1,"NC-17"
733,"River Outlaw","Sports",5.94,2006,1,"PG-13"
155,"Cleopatra Devil","New",5.94,2006,1,"PG-13"
401,"Harold French","Drama",5.94,2006,1,"NC-17"
492,"Jungle Closer","New",5.94,2006,1,"NC-17"
940,"Victory Academy","Sports",5.94,2006,1,"PG-13"
630,"Notting Speakeasy","Drama",5.94,2006,1,"PG-13"
862,"Summer Scarface","Classics",5.94,2006,1,"G"
344,"Fury Murder","Children",5.94,2006,1,"PG-13"
440,"Hunger Roof","Foreign",5.94,2006,1,"G"
906,"Tramp Others","Comedy",4.99,2006,1,"PG"
604,"Mulan Moon","Comedy",4.99,2006,1,"G"
873,"Sweethearts Suspects","Children",4.99,2006,1,"G"
286,"Enough Raging","Travel",4.99,2006,1,"NC-17"
766,"Savannah Town","Drama",4.99,2006,1,"PG-13"
600,"Motions Details","Horror",4.99,2006,1,"PG"
564,"Massage Image","Animation",4.99,2006,1,"PG"
399,"Happiness United","Foreign",4.99,2006,1,"G"
877,"Taxi Kick","Music",4.99,2006,1,"PG-13"
441,"Hunter Alter","Documentary",4.99,2006,1,"PG-13"
901,"Tracy Cider","Animation",4.99,2006,1,"G"
991,"Worst Banger","Action",4.99,2006,1,"PG"
413,"Hedwig Alter","Comedy",4.99,2006,1,"NC-17"
72,"Bill Others","Documentary",4.99,2006,1,"PG"
73,"Bingo Talented","Sci-Fi",4.99,2006,1,"PG-13"
299,"Factory Dragon","Travel",4.99,2006,1,"PG-13"
593,"Monterey Labyrinth","Horror",4.99,2006,1,"G"
573,"Microcosmos Paradise","Children",4.99,2006,1,"PG-13"
592,"Monster Spartacus","Music",4.99,2006,1,"PG"
740,"Rollercoaster Bringing","Horror",4.99,2006,1,"PG-13"
175,"Confused Candles","Family",4.99,2006,1,"PG-13"
574,"Midnight Westward","Action",4.99,2006,1,"G"
882,"Tenenbaums Command","Drama",4.99,2006,1,"PG-13"
76,"Birdcage Casper","Music",4.99,2006,1,"NC-17"
152,"Circus Youth","Children",4.99,2006,1,"PG-13"
576,"Mighty Luck","Documentary",4.99,2006,1,"PG"
990,"World Leathernecks","Horror",4.99,2006,1,"PG-13"
138,"Chariots Conspiracy","Sci-Fi",4.99,2006,1,"R"
720,"Redemption Comforts","New",4.99,2006,1,"NC-17"
380,"Greek Everyone","Foreign",4.99,2006,1,"PG"
577,"Mile Mulan","Sports",4.99,2006,1,"PG"
297,"Extraordinary Conquerer","Classics",4.99,2006,1,"G"
585,"Mob Duffel","Drama",4.99,2006,1,"G"
292,"Excitement Eve","Action",4.99,2006,1,"G"
582,"Miracle Virtual","Animation",4.99,2006,1,"PG-13"
80,"Blanket Beverly","Family",4.99,2006,1,"G"
716,"Reap Unfaithful","Horror",4.99,2006,1,"PG-13"
375,"Grail Frankenstein","Action",4.99,2006,1,"NC-17"
223,"Desire Alien","Animation",4.99,2006,1,"NC-17"
137,"Charade Duffel","Sci-Fi",4.99,2006,1,"PG"
705,"Purple Movie","Foreign",4.99,2006,1,"R"
975,"Willow Tracy","Family",4.99,2006,1,"R"
737,"Rock Instinct","Horror",4.99,2006,1,"G"
461,"Insects Stone","Animation",4.99,2006,1,"NC-17"
462,"Insider Arizona","Music",4.99,2006,1,"NC-17"
999,"Zoolander Fiction","Children",4.99,2006,1,"R"
788,"Ship Wonderland","Documentary",4.99,2006,1,"R"
374,"Graffiti Love","Sci-Fi",4.99,2006,1,"PG"
22,"Amistad Midsummer","New",4.99,2006,1,"G"
407,"Hawk Chill","Documentary",4.99,2006,1,"PG-13"
463,"Instinct Airport","Sports",4.99,2006,1,"PG"
234,"Disturbing Scarface","Sci-Fi",4.99,2006,1,"R"
236,"Divine Resurrection","Games",4.99,2006,1,"R"
373,"Graduate Lord","Children",4.99,2006,1,"G"
689,"Pollock Deliverance","Foreign",4.99,2006,1,"PG"
467,"Intrigue Worst","Foreign",4.99,2006,1,"G"
784,"Shanghai Tycoon","Travel",4.99,2006,1,"PG"
240,"Dolls Rage","Sci-Fi",4.99,2006,1,"PG-13"
820,"Sons Interview","Animation",4.99,2006,1,"NC-17"
982,"Women Dorado","Action",4.99,2006,1,"R"
468,"Invasion Cyclone","Children",4.99,2006,1,"PG"
143,"Chill Luck","Drama",4.99,2006,1,"PG"
368,"Gone Trouble","Drama",4.99,2006,1,"R"
150,"Cider Desire","Documentary",4.99,2006,1,"PG"
474,"Jade Bunch","Sports",4.99,2006,1,"NC-17"
241,"Donnie Alley","Animation",4.99,2006,1,"NC-17"
823,"South Wait","Action",4.99,2006,1,"R"
682,"Pittsburgh Hunchback","Family",4.99,2006,1,"PG-13"
678,"Pickup Driving","Sports",4.99,2006,1,"G"
732,"Rings Heartbreakers","Action",4.99,2006,1,"G"
825,"Speakeasy Date","Action",4.99,2006,1,"PG-13"
480,"Jeepers Wedding","Classics",4.99,2006,1,"R"
674,"Pet Haunting","Foreign",4.99,2006,1,"PG"
29,"Antitrust Tomatoes","Action",4.99,2006,1,"NC-17"
792,"Shrek License","Foreign",4.99,2006,1,"PG-13"
828,"Spiking Element","Classics",4.99,2006,1,"G"
30,"Anything Savannah","Horror",4.99,2006,1,"R"
962,"Wasteland Divine","Classics",4.99,2006,1,"PG"
483,"Jericho Mulan","Games",4.99,2006,1,"NC-17"
831,"Spirited Casualties","Sci-Fi",4.99,2006,1,"PG-13"
416,"Highball Potter","Foreign",4.99,2006,1,"R"
410,"Heaven Freedom","Comedy",4.99,2006,1,"PG"
489,"Juggler Hardly","Animation",4.99,2006,1,"PG-13"
436,"Hours Rage","New",4.99,2006,1,"NC-17"
187,"Cranes Reservoir","Sports",4.99,2006,1,"NC-17"
39,"Armageddon Lost","Sci-Fi",4.99,2006,1,"G"
834,"Spoilers Hellfighters","Documentary",4.99,2006,1,"G"
773,"Seabiscuit Punk","Sports",4.99,2006,1,"NC-17"
352,"Gathering Calendar","Games",4.99,2006,1,"PG-13"
664,"Patriot Roman","Action",4.99,2006,1,"PG"
252,"Dream Pickup","Action",4.99,2006,1,"PG"
254,"Driver Annie","Sports",4.99,2006,1,"PG-13"
659,"Park Citizen","Action",4.99,2006,1,"PG-13"
121,"Carol Texas","Animation",4.99,2006,1,"PG"
164,"Coast Rainbow","Documentary",4.99,2006,1,"PG"
986,"Wonka Sea","Animation",4.99,2006,1,"NC-17"
496,"Kick Savannah","Travel",4.99,2006,1,"PG-13"
498,"Killer Innocent","Family",4.99,2006,1,"R"
345,"Gables Metropolis","Family",4.99,2006,1,"PG"
40,"Army Flintstones","Documentary",4.99,2006,1,"R"
257,"Drumline Cyclone","Travel",4.99,2006,1,"G"
503,"Kramer Chocolate","Sports",4.99,2006,1,"R"
651,"Packer Madigan","Animation",4.99,2006,1,"PG-13"
42,"Artist Coldblooded","Sports",4.99,2006,1,"NC-17"
505,"Labyrinth League","Children",4.99,2006,1,"PG-13"
258,"Drums Dynamite","Horror",4.99,2006,1,"PG"
509,"Language Cowboy","Children",4.99,2006,1,"NC-17"
142,"Chicken Hellfighters","Documentary",4.99,2006,1,"PG"
343,"Full Flatliners","Children",4.99,2006,1,"PG"
262,"Dumbo Lust","Family",4.99,2006,1,"NC-17"
738,"Rocketeer Mother","Foreign",4.99,2006,1,"PG-13"
513,"Leathernecks Dwarfs","Travel",4.99,2006,1,"PG-13"
50,"Baked Cleopatra","Family",4.99,2006,1,"G"
848,"Stone Fire","Travel",4.99,2006,1,"G"
638,"Operation Operation","Comedy",4.99,2006,1,"G"
51,"Balloon Homeward","Music",4.99,2006,1,"NC-17"
932,"Valley Packer","Comedy",4.99,2006,1,"G"
522,"Life Twisted","Comedy",4.99,2006,1,"NC-17"
728,"Reunion Witches","Drama",4.99,2006,1,"R"
269,"Earring Instinct","Family",4.99,2006,1,"R"
930,"Vacation Boondock","Sci-Fi",4.99,2006,1,"R"
525,"Loathing Legally","Classics",4.99,2006,1,"R"
